Dataset	HMM Family	ORF	HMM E-val	Aligned Length	Closest Homolog	%id of Closest Homolog	Closest Homolog Species	Closest Homolog Genus	Closest Homolog Family	Closest Homolog Order	Closest Homolog Class	Closest Homolog Phylum	Closest Homolog Superkingdom
CA_L442_64_1_contigs_42	rpoB_13	CA_L442_64_1_contigs__00740_DNA-directed_RNA_polymerase_subunit_beta_ma167_1077_to_1350	4.8e-61	274	gi|501501080|ref|WP_012509309.1|	94.7	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L442_64_1_contigs_42	rpoB_13	CA_L442_64_1_contigs__00740_DNA-directed_RNA_polymerase_subunit_beta_ma166_619_to_1052	3e-122	434	gi|501501080|ref|WP_012509309.1|	94.7	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L442_64_1_contigs_42	rpoB_13	CA_L442_64_1_contigs__00739_DNA-directed_RNA_polymerase_subunit_beta_ma162_12_to_1140	0	1129	gi|753754217|ref|WP_041526912.1|	93.3	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L442_71_44	rpoB_13	CA_L442_71__01720_DNA-directed_RNA_polymerase_subunit_beta_ma169_9_to_992	0	984	gi|652888116|ref|WP_027148068.1|	86.9	Methylobacter tundripaludum	Methylobacter	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
CA_L442_71_44	rpoB_13	CA_L442_71__01720_DNA-directed_RNA_polymerase_subunit_beta_ma170_983_to_1373	1.4e-102	391	gi|652888116|ref|WP_027148068.1|	86.9	Methylobacter tundripaludum	Methylobacter	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
CA_L442_71_44	rpoB_13	CA_L442_71__01721_DNA-directed_RNA_polymerase_subunit_beta_ma171_2_to_710	0	709	gi|670488723|ref|WP_031436973.1|	89.6	Methylobacter tundripaludum	Methylobacter	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
CA_L442_72_45	rpoB_13	CA_L442_72__01267_DNA-directed_RNA_polymerase_subunit_beta_ma172_3_to_1100	0	1098	gi|1125751290|ref|WP_075078960.1|	62.7	Terrimicrobium sacchariphilum	Terrimicrobium	Terrimicrobium	Terrimicrobium	Spartobacteria	Verrucomicrobia	Bacteria
CA_L442_72_45	rpoB_13	CA_L442_72__01267_DNA-directed_RNA_polymerase_subunit_beta_ma173_1100_to_1278	5.6e-93	179	gi|1125751290|ref|WP_075078960.1|	62.7	Terrimicrobium sacchariphilum	Terrimicrobium	Terrimicrobium	Terrimicrobium	Spartobacteria	Verrucomicrobia	Bacteria
CA_L442_74_46	rpoB_13	CA_L442_74__00654_DNA-directed_RNA_polymerase_subunit_beta_ma179_1078_to_1350	4.7e-62	273	gi|501501080|ref|WP_012509309.1|	95.7	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L442_74_46	rpoB_13	CA_L442_74__00653_DNA-directed_RNA_polymerase_subunit_beta_ma175_1139_to_1302	9.9e-102	164	gi|753754217|ref|WP_041526912.1|	94.6	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L442_74_46	rpoB_13	CA_L442_74__00654_DNA-directed_RNA_polymerase_subunit_beta_ma180_1380_to_1476	4.4e-27	97	gi|501501080|ref|WP_012509309.1|	95.7	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L442_74_46	rpoB_13	CA_L442_74__00653_DNA-directed_RNA_polymerase_subunit_beta_ma174_13_to_1140	0	1128	gi|753754217|ref|WP_041526912.1|	94.6	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L442_74_46	rpoB_13	CA_L442_74__00654_DNA-directed_RNA_polymerase_subunit_beta_ma177_261_to_597	6.7e-152	337	gi|501501080|ref|WP_012509309.1|	95.7	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L442_74_46	rpoB_13	CA_L442_74__00654_DNA-directed_RNA_polymerase_subunit_beta_ma178_623_to_1052	9.4e-123	430	gi|501501080|ref|WP_012509309.1|	95.7	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L442_74_46	rpoB_13	CA_L442_74__00654_DNA-directed_RNA_polymerase_subunit_beta_ma176_15_to_241	6.2e-61	227	gi|501501080|ref|WP_012509309.1|	95.7	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L442_82_48	rpoB_13	CA_L442_82__02014_DNA-directed_RNA_polymerase_subunit_beta_ma183_614_to_946	7.1e-180	333	gi|763342799|ref|WP_044201094.1|	94.5	Oscillochloris trichoides	Oscillochloris	Oscillochloridaceae	Chloroflexales	Chloroflexia	Chloroflexi	Bacteria
CA_L442_82_48	rpoB_13	CA_L442_82__02014_DNA-directed_RNA_polymerase_subunit_beta_ma181_27_to_218	1.2e-69	192	gi|763342799|ref|WP_044201094.1|	94.5	Oscillochloris trichoides	Oscillochloris	Oscillochloridaceae	Chloroflexales	Chloroflexia	Chloroflexi	Bacteria
CA_L442_82_48	rpoB_13	CA_L442_82__02014_DNA-directed_RNA_polymerase_subunit_beta_ma182_236_to_524	4.4e-130	289	gi|763342799|ref|WP_044201094.1|	94.5	Oscillochloris trichoides	Oscillochloris	Oscillochloridaceae	Chloroflexales	Chloroflexia	Chloroflexi	Bacteria
CA_L442_82_48	rpoB_13	CA_L442_82__02014_DNA-directed_RNA_polymerase_subunit_beta_ma185_1032_to_1206	1.1e-105	175	gi|763342799|ref|WP_044201094.1|	94.5	Oscillochloris trichoides	Oscillochloris	Oscillochloridaceae	Chloroflexales	Chloroflexia	Chloroflexi	Bacteria
CA_L442_82_48	rpoB_13	CA_L442_82__02014_DNA-directed_RNA_polymerase_subunit_beta_ma184_947_to_1034	4.9e-53	88	gi|763342799|ref|WP_044201094.1|	94.5	Oscillochloris trichoides	Oscillochloris	Oscillochloridaceae	Chloroflexales	Chloroflexia	Chloroflexi	Bacteria
CA_L442_84_49	rpoB_13	CA_L442_84__00839_DNA-directed_RNA_polymerase_subunit_beta_ma186_3_to_1380	0	1378	gi|1055250454|ref|WP_066919294.1|	82.5	Steroidobacter denitrificans	Steroidobacter	Sinobacteraceae	Nevskiales	Gammaproteobacteria	Proteobacteria	Bacteria
CA_L442_84_49	rpoB_13	CA_L442_84__00838_DNA-directed_RNA_polymerase_subunit_beta_ma187_11_to_992	0	982	gi|1055250456|ref|WP_066919296.1|	83.7	Steroidobacter denitrificans	Steroidobacter	Sinobacteraceae	Nevskiales	Gammaproteobacteria	Proteobacteria	Bacteria
CA_L442_84_49	rpoB_13	CA_L442_84__00838_DNA-directed_RNA_polymerase_subunit_beta_ma188_985_to_1370	4.6e-100	386	gi|1055250456|ref|WP_066919296.1|	83.7	Steroidobacter denitrificans	Steroidobacter	Sinobacteraceae	Nevskiales	Gammaproteobacteria	Proteobacteria	Bacteria
CA_L442_92_50	rpoB_13	CA_L442_92__00375_DNA-directed_RNA_polymerase_subunit_beta_ma190_1086_to_1250	2.9e-98	165	gi|494040793|ref|WP_006982917.1|	67.5	Chthoniobacter flavus	Chthoniobacter	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria
CA_L442_92_50	rpoB_13	CA_L442_92__00375_DNA-directed_RNA_polymerase_subunit_beta_ma189_4_to_1086	0	1083	gi|494040793|ref|WP_006982917.1|	67.5	Chthoniobacter flavus	Chthoniobacter	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria
CA_L442_92_50	rpoB_13	CA_L442_92__00376_DNA-directed_RNA_polymerase_subunit_beta_ma191_15_to_1014	0	1000	gi|757171833|ref|WP_042725921.1|	65.9	Chthoniobacter flavus	Chthoniobacter	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria
CA_L442_92_50	rpoB_13	CA_L442_92__00376_DNA-directed_RNA_polymerase_subunit_beta_ma192_1021_to_1363	4.6e-94	343	gi|757171833|ref|WP_042725921.1|	65.9	Chthoniobacter flavus	Chthoniobacter	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria
L227_2013_6m_007_51	rpoB_13	L227_2013_6m_007__00350_DNA-directed_RNA_polymerase_subunit_beta_ma195_19_to_978	0	960	gi|757171833|ref|WP_042725921.1|	82.0	Chthoniobacter flavus	Chthoniobacter	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria
L227_2013_6m_007_51	rpoB_13	L227_2013_6m_007__00351_DNA-directed_RNA_polymerase_subunit_beta_ma194_1085_to_1252	1.5e-98	168	gi|494040793|ref|WP_006982917.1|	87.4	Chthoniobacter flavus	Chthoniobacter	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria
L227_2013_6m_007_51	rpoB_13	L227_2013_6m_007__00351_DNA-directed_RNA_polymerase_subunit_beta_ma193_4_to_1087	0	1084	gi|494040793|ref|WP_006982917.1|	87.4	Chthoniobacter flavus	Chthoniobacter	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria
L227_2013_6m_007_51	rpoB_13	L227_2013_6m_007__00350_DNA-directed_RNA_polymerase_subunit_beta_ma196_1003_to_1351	9e-107	349	gi|757171833|ref|WP_042725921.1|	82.0	Chthoniobacter flavus	Chthoniobacter	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria
L227_2013_8m_001_52	rpoB_13	L227_2013_8m_001__00813_DNA-directed_RNA_polymerase_subunit_beta_ma197_2_to_1362	0	1361	gi|493946557|ref|WP_006890497.1|	93.8	Methylobacter tundripaludum	Methylobacter	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
L227_2013_8m_001_52	rpoB_13	L227_2013_8m_001__00812_DNA-directed_RNA_polymerase_subunit_beta_ma198_9_to_987	0	979	gi|652888116|ref|WP_027148068.1|	94.6	Methylobacter tundripaludum	Methylobacter	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
L227_2013_8m_001_52	rpoB_13	L227_2013_8m_001__00812_DNA-directed_RNA_polymerase_subunit_beta_ma199_980_to_1371	4.9e-105	392	gi|652888116|ref|WP_027148068.1|	94.6	Methylobacter tundripaludum	Methylobacter	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
L227_2013_8m_005_53	rpoB_13	L227_2013_8m_005__00789_DNA-directed_RNA_polymerase_subunit_beta_ma202_123_to_161	0.00026	39	gi|505097940|ref|WP_015285042.1|	91.6	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_005_53	rpoB_13	L227_2013_8m_005__00790_DNA-directed_RNA_polymerase_subunit_beta_ma206_21_to_254	2e-06	234	gi|851215099|ref|WP_048111173.1|	90.7	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_005_53	rpoB_13	L227_2013_8m_005__00789_DNA-directed_RNA_polymerase_subunit_beta_ma204_346_to_425	1.7e-22	80	gi|505097940|ref|WP_015285042.1|	91.6	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_005_53	rpoB_13	L227_2013_8m_005__00790_DNA-directed_RNA_polymerase_subunit_beta_ma207_339_to_491	9.1e-28	153	gi|851215099|ref|WP_048111173.1|	90.7	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_005_53	rpoB_13	L227_2013_8m_005__00789_DNA-directed_RNA_polymerase_subunit_beta_ma205_423_to_541	1.3e-31	119	gi|505097940|ref|WP_015285042.1|	91.6	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_005_53	rpoB_13	L227_2013_8m_005__00788_DNA-directed_RNA_polymerase_subunit_beta_ma201_406_to_875	2e-40	470	gi|505097941|ref|WP_015285043.1|	92.7	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_005_53	rpoB_13	L227_2013_8m_005__00787_DNA-directed_RNA_polymerase_subunit_beta_ma208_54_to_87	1.1e-10	34	gi|504398853|ref|WP_014585955.1|	56.3	Methanosaeta harundinacea	Methanosaeta	Methanosaetaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_005_53	rpoB_13	L227_2013_8m_005__00787_DNA-directed_RNA_polymerase_subunit_beta_ma209_213_to_382	1.9e-06	170	gi|504398853|ref|WP_014585955.1|	56.3	Methanosaeta harundinacea	Methanosaeta	Methanosaetaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_005_53	rpoB_13	L227_2013_8m_005__00789_DNA-directed_RNA_polymerase_subunit_beta_ma203_203_to_337	5.1e-11	135	gi|505097940|ref|WP_015285042.1|	91.6	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_005_53	rpoB_13	L227_2013_8m_005__00788_DNA-directed_RNA_polymerase_subunit_beta_ma200_72_to_348	6.5e-31	277	gi|505097941|ref|WP_015285043.1|	92.7	Methanoregula formicica	Methanoregula	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2013_8m_008_54	rpoB_13	L227_2013_8m_008__00168_DNA-directed_RNA_polymerase_subunit_beta_ma213_1322_to_1440	3e-23	119	gi|504250714|ref|WP_014437816.1|	61.5	Phycisphaera mikurensis	Phycisphaera	Phycisphaeraceae	Phycisphaerales	Phycisphaerae	Planctomycetes	Bacteria
L227_2013_8m_008_54	rpoB_13	L227_2013_8m_008__00168_DNA-directed_RNA_polymerase_subunit_beta_ma211_10_to_1010	0	1001	gi|504250714|ref|WP_014437816.1|	61.5	Phycisphaera mikurensis	Phycisphaera	Phycisphaeraceae	Phycisphaerales	Phycisphaerae	Planctomycetes	Bacteria
L227_2013_8m_008_54	rpoB_13	L227_2013_8m_008__00169_DNA-directed_RNA_polymerase_subunit_beta_ma210_7_to_1273	0	1267	gi|504250715|ref|WP_014437817.1|	68.6	Phycisphaera mikurensis	Phycisphaera	Phycisphaeraceae	Phycisphaerales	Phycisphaerae	Planctomycetes	Bacteria
L227_2013_8m_008_54	rpoB_13	L227_2013_8m_008__00168_DNA-directed_RNA_polymerase_subunit_beta_ma212_1049_to_1316	1.5e-57	268	gi|504250714|ref|WP_014437816.1|	61.5	Phycisphaera mikurensis	Phycisphaera	Phycisphaeraceae	Phycisphaerales	Phycisphaerae	Planctomycetes	Bacteria
L227_2014_6m_005_55	rpoB_13	L227_2014_6m_005__01426_DNA-directed_RNA_polymerase_subunit_beta_ma214_1_to_72	4.8e-22	72	gi|518714455|ref|WP_019875523.1|	75.7	Sporichthya polymorpha	Sporichthya	Sporichthyaceae	Frankiales	Actinobacteria	Actinobacteria	Bacteria
L227_2014_6m_006_56	rpoB_13	L227_2014_6m_006__00737_DNA-directed_RNA_polymerase_subunit_beta_ma218_1087_to_1467	4.3e-94	381	gi|654873321|ref|WP_028325326.1|	77.2	Desulfatirhabdium butyrativorans	Desulfatirhabdium	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
L227_2014_6m_006_56	rpoB_13	L227_2014_6m_006__00737_DNA-directed_RNA_polymerase_subunit_beta_ma216_22_to_582	1.1e-237	561	gi|654873321|ref|WP_028325326.1|	77.2	Desulfatirhabdium butyrativorans	Desulfatirhabdium	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
L227_2014_6m_006_56	rpoB_13	L227_2014_6m_006__00737_DNA-directed_RNA_polymerase_subunit_beta_ma217_669_to_1070	2.3e-148	402	gi|654873321|ref|WP_028325326.1|	77.2	Desulfatirhabdium butyrativorans	Desulfatirhabdium	Desulfobacteraceae	Desulfobacterales	Deltaproteobacteria	Proteobacteria	Bacteria
L227_2014_6m_006_56	rpoB_13	L227_2014_6m_006__00736_DNA-directed_RNA_polymerase_subunit_beta_ma215_7_to_1375	0	1369	gi|654516038|ref|WP_027984903.1|	76.1	delta proteobacterium PSCGC 5451	delta proteobacterium PSCGC 5451	delta proteobacterium PSCGC 5451	delta proteobacterium PSCGC 5451	Deltaproteobacteria	Proteobacteria	Bacteria
L227_2014_6m_011_57	rpoB_13	L227_2014_6m_011__00247_hypothetical_protein_ma226_346_to_408	5.8e-06	63			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_011_57	rpoB_13	L227_2014_6m_011__02956_DNA-directed_RNA_polymerase_subunit_beta_ma225_404_to_507	8.8e-22	104			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_011_57	rpoB_13	L227_2014_6m_011__00144_DNA-directed_RNA_polymerase_subunit_beta_ma219_214_to_857	7.8e-53	644			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_011_57	rpoB_13	L227_2014_6m_011__00144_DNA-directed_RNA_polymerase_subunit_beta_ma220_1070_to_1108	1.2e-08	39			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_011_57	rpoB_13	L227_2014_6m_011__02956_DNA-directed_RNA_polymerase_subunit_beta_ma224_341_to_387	4.5e-13	47			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_011_57	rpoB_13	L227_2014_6m_011__00668_DNA-directed_RNA_polymerase_subunit_beta_ma223_1057_to_1114	1.3e-05	58			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_011_57	rpoB_13	L227_2014_6m_011__00668_DNA-directed_RNA_polymerase_subunit_beta_ma221_763_to_801	0.00085	39			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_011_57	rpoB_13	L227_2014_6m_011__00668_DNA-directed_RNA_polymerase_subunit_beta_ma222_901_to_958	7.2e-21	58			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_015_60	rpoB_13	L227_2014_6m_015__00612_DNA-directed_RNA_polymerase_subunit_beta_ma234_1103_to_1303	5.2e-46	201			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_015_60	rpoB_13	L227_2014_6m_015__00612_DNA-directed_RNA_polymerase_subunit_beta_ma231_7_to_171	2.2e-44	165			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_015_60	rpoB_13	L227_2014_6m_015__00612_DNA-directed_RNA_polymerase_subunit_beta_ma233_980_to_1023	2.4e-05	44			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_015_60	rpoB_13	L227_2014_6m_015__00611_DNA-directed_RNA_polymerase_subunit_beta_ma230_894_to_1077	1e-94	184	gi|1123463707|ref|WP_074199246.1|	52.3	Acetomicrobium flavidum	Acetomicrobium	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria
L227_2014_6m_015_60	rpoB_13	L227_2014_6m_015__00611_DNA-directed_RNA_polymerase_subunit_beta_ma229_806_to_896	1.8e-47	91	gi|1123463707|ref|WP_074199246.1|	52.3	Acetomicrobium flavidum	Acetomicrobium	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria
L227_2014_6m_015_60	rpoB_13	L227_2014_6m_015__00611_DNA-directed_RNA_polymerase_subunit_beta_ma228_209_to_807	3.3e-294	599	gi|1123463707|ref|WP_074199246.1|	52.3	Acetomicrobium flavidum	Acetomicrobium	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria
L227_2014_6m_015_60	rpoB_13	L227_2014_6m_015__00612_DNA-directed_RNA_polymerase_subunit_beta_ma232_211_to_978	2.1e-267	768			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2014_6m_015_60	rpoB_13	L227_2014_6m_015__00611_DNA-directed_RNA_polymerase_subunit_beta_ma227_3_to_215	8.9e-73	213	gi|1123463707|ref|WP_074199246.1|	52.3	Acetomicrobium flavidum	Acetomicrobium	Synergistaceae	Synergistales	Synergistia	Synergistetes	Bacteria
L227_2014_6m_034_61	rpoB_13	L227_2014_6m_034__00190_DNA-directed_RNA_polymerase_subunit_beta_ma239_1291_to_1406	2.8e-24	116	gi|652356110|ref|WP_026752254.1|	91.0	Sediminibacterium sp. C3	Sediminibacterium	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
L227_2014_6m_034_61	rpoB_13	L227_2014_6m_034__00191_DNA-directed_RNA_polymerase_subunit_beta_ma235_7_to_1106	0	1100	gi|652377729|ref|WP_026773669.1|	95.7	Asinibacterium sp. OR43	Asinibacterium	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
L227_2014_6m_034_61	rpoB_13	L227_2014_6m_034__00190_DNA-directed_RNA_polymerase_subunit_beta_ma237_10_to_994	0	985	gi|652356110|ref|WP_026752254.1|	91.0	Sediminibacterium sp. C3	Sediminibacterium	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
L227_2014_6m_034_61	rpoB_13	L227_2014_6m_034__00191_DNA-directed_RNA_polymerase_subunit_beta_ma236_1104_to_1266	4.7e-99	163	gi|652377729|ref|WP_026773669.1|	95.7	Asinibacterium sp. OR43	Asinibacterium	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
L227_2014_6m_034_61	rpoB_13	L227_2014_6m_034__00190_DNA-directed_RNA_polymerase_subunit_beta_ma238_1013_to_1288	1.5e-69	276	gi|652356110|ref|WP_026752254.1|	91.0	Sediminibacterium sp. C3	Sediminibacterium	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria
L227_2014_8m_007_62	rpoB_13	L227_2014_8m_007__01402_DNA-directed_RNA_polymerase_subunit_beta_ma240_16_to_469	3.6e-154	454	gi|1119662403|ref|WP_072582062.1|	98.8	Polynucleobacter sp. MWH-Adler-W8	Polynucleobacter	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
L227_2014_8m_007_62	rpoB_13	L227_2014_8m_007__01402_DNA-directed_RNA_polymerase_subunit_beta_ma241_464_to_860	9e-114	397	gi|1119662403|ref|WP_072582062.1|	98.8	Polynucleobacter sp. MWH-Adler-W8	Polynucleobacter	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
L227_2014_8m_009_63	rpoB_13	L227_2014_8m_009__01809_DNA-directed_RNA_polymerase_subunit_beta_ma245_53_to_85	4.1e-10	33	gi|504398853|ref|WP_014585955.1|	57.4	Methanosaeta harundinacea	Methanosaeta	Methanosaetaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
L227_2014_8m_009_63	rpoB_13	L227_2014_8m_009__01809_DNA-directed_RNA_polymerase_subunit_beta_ma246_226_to_379	1.7e-05	154	gi|504398853|ref|WP_014585955.1|	57.4	Methanosaeta harundinacea	Methanosaeta	Methanosaetaceae	Methanosarcinales	Methanomicrobia	Euryarchaeota	Archaea
L227_2014_8m_009_63	rpoB_13	L227_2014_8m_009__01464_DNA-directed_RNA_polymerase_subunit_beta_ma244_318_to_476	1.2e-28	159	gi|757134627|ref|WP_042688877.1|	89.3	Methanolinea tarda	Methanolinea	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2014_8m_009_63	rpoB_13	L227_2014_8m_009__01810_DNA-directed_RNA_polymerase_subunit_beta_ma242_50_to_855	3.3e-70	806	gi|494524317|ref|WP_007313770.1|	88.8	Methanolinea tarda	Methanolinea	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2014_8m_009_63	rpoB_13	L227_2014_8m_009__01464_DNA-directed_RNA_polymerase_subunit_beta_ma243_5_to_237	3e-06	233	gi|757134627|ref|WP_042688877.1|	89.3	Methanolinea tarda	Methanolinea	Methanoregulaceae	Methanomicrobiales	Methanomicrobia	Euryarchaeota	Archaea
L227_2014_8m_010_64	rpoB_13	L227_2014_8m_010__00975_DNA-directed_RNA_polymerase_subunit_beta_ma249_1_to_971	0	971	gi|501384026|ref|WP_012415592.1|	62.9	Elusimicrobium minutum	Elusimicrobium	Elusimicrobiaceae	Elusimicrobiales	Elusimicrobia	Elusimicrobia	Bacteria
L227_2014_8m_010_64	rpoB_13	L227_2014_8m_010__00976_DNA-directed_RNA_polymerase_subunit_beta_ma248_1039_to_1392	3.4e-94	354	gi|501384025|ref|WP_012415591.1|	63.1	Elusimicrobium minutum	Elusimicrobium	Elusimicrobiaceae	Elusimicrobiales	Elusimicrobia	Elusimicrobia	Bacteria
L227_2014_8m_010_64	rpoB_13	L227_2014_8m_010__00976_DNA-directed_RNA_polymerase_subunit_beta_ma247_12_to_1023	0	1012	gi|501384025|ref|WP_012415591.1|	63.1	Elusimicrobium minutum	Elusimicrobium	Elusimicrobiaceae	Elusimicrobiales	Elusimicrobia	Elusimicrobia	Bacteria
L227_S_6D_001_1_contigs_65	rpoB_13	L227_S_6D_001_1_contigs__00924_DNA-directed_RNA_polymerase_subunit_beta_ma251_1139_to_1302	2.1e-102	164	gi|753754217|ref|WP_041526912.1|	95.2	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_S_6D_001_1_contigs_65	rpoB_13	L227_S_6D_001_1_contigs__00923_DNA-directed_RNA_polymerase_subunit_beta_ma253_263_to_1051	3.1e-271	789	gi|501501080|ref|WP_012509309.1|	95.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_S_6D_001_1_contigs_65	rpoB_13	L227_S_6D_001_1_contigs__00923_DNA-directed_RNA_polymerase_subunit_beta_ma254_1078_to_1351	1.3e-61	274	gi|501501080|ref|WP_012509309.1|	95.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_S_6D_001_1_contigs_65	rpoB_13	L227_S_6D_001_1_contigs__00923_DNA-directed_RNA_polymerase_subunit_beta_ma252_15_to_242	1.1e-61	228	gi|501501080|ref|WP_012509309.1|	95.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L227_S_6D_001_1_contigs_65	rpoB_13	L227_S_6D_001_1_contigs__00923_DNA-directed_RNA_polymerase_subunit_beta_ma255_1376_to_1477	1.2e-27	102	gi|501501080|ref|WP_012509309.1|	95.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
