Dataset	HMM Family	ORF	HMM E-val	Aligned Length	Closest Homolog	%id of Closest Homolog	Closest Homolog Species	Closest Homolog Genus	Closest Homolog Family	Closest Homolog Order	Closest Homolog Class	Closest Homolog Phylum	Closest Homolog Superkingdom
L227_S_6D_002_66	rpoB_3	L227_S_6D_002__02273_DNA-directed_RNA_polymerase_subunit_beta_ma257_1106_to_1268	3.3e-100	163	gi|1011118163|ref|WP_062040024.1|	87.3	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_002_66	rpoB_3	L227_S_6D_002__02272_DNA-directed_RNA_polymerase_subunit_beta_ma259_1024_to_1293	5.3e-73	270	gi|1011120996|ref|WP_062042857.1|	84.0	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_002_66	rpoB_3	L227_S_6D_002__02272_DNA-directed_RNA_polymerase_subunit_beta_ma260_1298_to_1419	9e-25	122	gi|1011120996|ref|WP_062042857.1|	84.0	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_003_67	rpoB_3	L227_S_6D_003__03034_DNA-directed_RNA_polymerase_subunit_beta_ma262_1108_to_1267	2.9e-99	160	gi|1011118163|ref|WP_062040024.1|	84.3	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_003_67	rpoB_3	L227_S_6D_003__03033_DNA-directed_RNA_polymerase_subunit_beta_ma263_5_to_999	0	995	gi|1011120996|ref|WP_062042857.1|	85.1	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_003_67	rpoB_3	L227_S_6D_003__03033_DNA-directed_RNA_polymerase_subunit_beta_ma264_1024_to_1293	3.6e-70	270	gi|1011120996|ref|WP_062042857.1|	85.1	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_003_67	rpoB_3	L227_S_6D_003__03034_DNA-directed_RNA_polymerase_subunit_beta_ma261_7_to_1110	0	1104	gi|1011118163|ref|WP_062040024.1|	84.3	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L227_S_6D_003_67	rpoB_3	L227_S_6D_003__03033_DNA-directed_RNA_polymerase_subunit_beta_ma265_1297_to_1411	2.5e-25	115	gi|1011120996|ref|WP_062042857.1|	85.1	Lentimicrobium saccharophilum	Lentimicrobium	Lentimicrobiaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria
L304_Fe_6C_001_1_contigs_68	rpoB_3	L304_Fe_6C_001_1_contigs__00263_DNA-directed_RNA_polymerase_subunit_beta_ma266_15_to_1142	0	1128	gi|501494735|ref|WP_012503108.1|	89.9	Chlorobaculum parvum	Chlorobaculum	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_Fe_6C_001_1_contigs_68	rpoB_3	L304_Fe_6C_001_1_contigs__00263_DNA-directed_RNA_polymerase_subunit_beta_ma267_1137_to_1301	3.6e-101	165	gi|501494735|ref|WP_012503108.1|	89.9	Chlorobaculum parvum	Chlorobaculum	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_S_6D_001_1_contigs_69	rpoB_3	L304_S_6D_001_1_contigs__01689_DNA-directed_RNA_polymerase_subunit_beta_ma272_1079_to_1350	5.6e-60	272	gi|493410154|ref|WP_006366136.1|	91.3	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_S_6D_001_1_contigs_69	rpoB_3	L304_S_6D_001_1_contigs__01689_DNA-directed_RNA_polymerase_subunit_beta_ma270_14_to_243	7.7e-62	230	gi|493410154|ref|WP_006366136.1|	91.3	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_S_6D_001_1_contigs_69	rpoB_3	L304_S_6D_001_1_contigs__01689_DNA-directed_RNA_polymerase_subunit_beta_ma273_1352_to_1475	1.2e-26	124	gi|493410154|ref|WP_006366136.1|	91.3	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_S_6D_001_1_contigs_69	rpoB_3	L304_S_6D_001_1_contigs__01690_DNA-directed_RNA_polymerase_subunit_beta_ma268_10_to_1141	0	1132	gi|493410155|ref|WP_006366137.1|	90.5	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_S_6D_001_1_contigs_69	rpoB_3	L304_S_6D_001_1_contigs__01690_DNA-directed_RNA_polymerase_subunit_beta_ma269_1137_to_1300	4.5e-103	164	gi|493410155|ref|WP_006366137.1|	90.5	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_S_6D_001_1_contigs_69	rpoB_3	L304_S_6D_001_1_contigs__01689_DNA-directed_RNA_polymerase_subunit_beta_ma271_261_to_1054	5.1e-274	794	gi|493410154|ref|WP_006366136.1|	91.3	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_003_70	rpoB_3	L442_2011_16_5m_003__01061_DNA-directed_RNA_polymerase_subunit_beta_ma276_993_to_1378	2.8e-107	386	gi|502793923|ref|WP_013028899.1|	85.6	Sideroxydans lithotrophicus	Sideroxydans	Gallionellaceae	Gallionellales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_003_70	rpoB_3	L442_2011_16_5m_003__01061_DNA-directed_RNA_polymerase_subunit_beta_ma275_12_to_1004	0	993	gi|502793923|ref|WP_013028899.1|	85.6	Sideroxydans lithotrophicus	Sideroxydans	Gallionellaceae	Gallionellales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_003_70	rpoB_3	L442_2011_16_5m_003__01062_DNA-directed_RNA_polymerase_subunit_beta_ma274_2_to_1355	0	1354	gi|502793922|ref|WP_013028898.1|	87.7	Sideroxydans lithotrophicus	Sideroxydans	Gallionellaceae	Gallionellales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_006_72	rpoB_3	L442_2011_16_5m_006__02917_DNA-directed_RNA_polymerase_subunit_beta_ma279_753_to_1027	2.5e-118	275	gi|751629233|ref|WP_041097042.1|	94.1	Sulfuritalea hydrogenivorans	Sulfuritalea	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_006_72	rpoB_3	L442_2011_16_5m_006__02917_DNA-directed_RNA_polymerase_subunit_beta_ma278_14_to_707	1.6e-278	694	gi|751629233|ref|WP_041097042.1|	94.1	Sulfuritalea hydrogenivorans	Sulfuritalea	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_006_72	rpoB_3	L442_2011_16_5m_006__02917_DNA-directed_RNA_polymerase_subunit_beta_ma280_1027_to_1414	6e-110	388	gi|751629233|ref|WP_041097042.1|	94.1	Sulfuritalea hydrogenivorans	Sulfuritalea	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_006_72	rpoB_3	L442_2011_16_5m_006__02916_DNA-directed_RNA_polymerase_subunit_beta_ma277_2_to_1354	0	1353	gi|751629231|ref|WP_041097040.1|	96.8	Sulfuritalea hydrogenivorans	Sulfuritalea	Rhodocyclaceae	Rhodocyclales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_008_74	rpoB_3	L442_2011_16_5m_008__00570_DNA-directed_RNA_polymerase_subunit_beta_ma281_12_to_1138	0	1127	gi|753754217|ref|WP_041526912.1|	94.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_008_74	rpoB_3	L442_2011_16_5m_008__01470_DNA-directed_RNA_polymerase_subunit_beta_ma288_1_to_72	6.5e-22	72	gi|518714455|ref|WP_019875523.1|	75.7	Sporichthya polymorpha	Sporichthya	Sporichthyaceae	Frankiales	Actinobacteria	Actinobacteria	Bacteria
L442_2011_16_5m_008_74	rpoB_3	L442_2011_16_5m_008__00571_DNA-directed_RNA_polymerase_subunit_beta_ma286_1078_to_1351	3.9e-60	274	gi|501501080|ref|WP_012509309.1|	95.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_008_74	rpoB_3	L442_2011_16_5m_008__00571_DNA-directed_RNA_polymerase_subunit_beta_ma284_263_to_595	1.5e-151	333	gi|501501080|ref|WP_012509309.1|	95.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_008_74	rpoB_3	L442_2011_16_5m_008__00571_DNA-directed_RNA_polymerase_subunit_beta_ma283_16_to_241	6.3e-61	226	gi|501501080|ref|WP_012509309.1|	95.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_008_74	rpoB_3	L442_2011_16_5m_008__00571_DNA-directed_RNA_polymerase_subunit_beta_ma287_1351_to_1472	1.7e-26	122	gi|501501080|ref|WP_012509309.1|	95.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_008_74	rpoB_3	L442_2011_16_5m_008__00571_DNA-directed_RNA_polymerase_subunit_beta_ma285_623_to_1053	1.8e-122	431	gi|501501080|ref|WP_012509309.1|	95.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_008_74	rpoB_3	L442_2011_16_5m_008__00570_DNA-directed_RNA_polymerase_subunit_beta_ma282_1137_to_1300	2.7e-102	164	gi|753754217|ref|WP_041526912.1|	94.9	Pelodictyon phaeoclathratiforme	Pelodictyon	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L442_2011_16_5m_015_75	rpoB_3	L442_2011_16_5m_015__00026_DNA-directed_RNA_polymerase_subunit_beta_ma291_18_to_977	0	960	gi|757171833|ref|WP_042725921.1|	72.7	Chthoniobacter flavus	Chthoniobacter	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria
L442_2011_16_5m_015_75	rpoB_3	L442_2011_16_5m_015__00027_DNA-directed_RNA_polymerase_subunit_beta_ma290_1095_to_1260	1.4e-101	166	gi|494040793|ref|WP_006982917.1|	72.4	Chthoniobacter flavus	Chthoniobacter	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria
L442_2011_16_5m_015_75	rpoB_3	L442_2011_16_5m_015__00027_DNA-directed_RNA_polymerase_subunit_beta_ma289_4_to_1095	0	1092	gi|494040793|ref|WP_006982917.1|	72.4	Chthoniobacter flavus	Chthoniobacter	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria
L442_2011_16_5m_015_75	rpoB_3	L442_2011_16_5m_015__00026_DNA-directed_RNA_polymerase_subunit_beta_ma292_1014_to_1356	3.1e-101	343	gi|757171833|ref|WP_042725921.1|	72.7	Chthoniobacter flavus	Chthoniobacter	Chthoniobacteraceae	Chthoniobacterales	Spartobacteria	Verrucomicrobia	Bacteria
L442_2011_16_5m_018_76	rpoB_3	L442_2011_16_5m_018__01866_DNA-directed_RNA_polymerase_subunit_beta_ma298_20_to_207	2.4e-42	188			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_018_76	rpoB_3	L442_2011_16_5m_018__01811_DNA-directed_RNA_polymerase_subunit_beta_ma296_2_to_141	2e-32	140	gi|948016402|ref|WP_056675710.1|	74.0	Angustibacter sp. Root456	Angustibacter	Kineosporiaceae	Kineosporiales	Actinobacteria	Actinobacteria	Bacteria
L442_2011_16_5m_018_76	rpoB_3	L442_2011_16_5m_018__01011_DNA-directed_RNA_polymerase_subunit_beta_ma294_11_to_995	0	985	gi|490280031|ref|WP_004175962.1|	91.6	Nitrosospira lacus	Nitrosospira	Nitrosomonadaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_018_76	rpoB_3	L442_2011_16_5m_018__01010_DNA-directed_RNA_polymerase_subunit_beta_ma293_2_to_1355	0	1354	gi|490280033|ref|WP_004175964.1|	92.6	Nitrosospira lacus	Nitrosospira	Nitrosomonadaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_018_76	rpoB_3	L442_2011_16_5m_018__01811_DNA-directed_RNA_polymerase_subunit_beta_ma297_142_to_387	5.8e-71	246	gi|948016402|ref|WP_056675710.1|	74.0	Angustibacter sp. Root456	Angustibacter	Kineosporiaceae	Kineosporiales	Actinobacteria	Actinobacteria	Bacteria
L442_2011_16_5m_018_76	rpoB_3	L442_2011_16_5m_018__01011_DNA-directed_RNA_polymerase_subunit_beta_ma295_992_to_1389	7.9e-111	398	gi|490280031|ref|WP_004175962.1|	91.6	Nitrosospira lacus	Nitrosospira	Nitrosomonadaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_021_77	rpoB_3	L442_2011_16_5m_021__02966_DNA-directed_RNA_polymerase_subunit_beta_ma303_189_to_430	3.3e-65	242	gi|916327337|ref|WP_051062383.1|	78.7	Ilumatobacter nonamiensis	Ilumatobacter	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
L442_2011_16_5m_021_77	rpoB_3	L442_2011_16_5m_021__02746_DNA-directed_RNA_polymerase_subunit_beta_ma300_75_to_689	0	615	gi|750187930|ref|WP_040492004.1|	84.9	Ilumatobacter nonamiensis	Ilumatobacter	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
L442_2011_16_5m_021_77	rpoB_3	L442_2011_16_5m_021__02746_DNA-directed_RNA_polymerase_subunit_beta_ma299_3_to_59	2e-05	57	gi|750187930|ref|WP_040492004.1|	84.9	Ilumatobacter nonamiensis	Ilumatobacter	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
L442_2011_16_5m_021_77	rpoB_3	L442_2011_16_5m_021__02966_DNA-directed_RNA_polymerase_subunit_beta_ma302_2_to_189	8.3e-59	188	gi|916327337|ref|WP_051062383.1|	78.7	Ilumatobacter nonamiensis	Ilumatobacter	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
L442_2011_16_5m_021_77	rpoB_3	L442_2011_16_5m_021__02746_DNA-directed_RNA_polymerase_subunit_beta_ma301_689_to_1003	1.7e-155	315	gi|750187930|ref|WP_040492004.1|	84.9	Ilumatobacter nonamiensis	Ilumatobacter	Acidimicrobiaceae	Acidimicrobiales	Acidimicrobiia	Actinobacteria	Bacteria
L442_2014_15m_004_78	rpoB_3	L442_2014_15m_004__02276_DNA-directed_RNA_polymerase_subunit_beta_ma304_2_to_264	2.6e-102	263	gi|652458285|ref|WP_026853116.1|	92.3	Geothrix fermentans	Geothrix	Holophagaceae	Holophagales	Holophagae	Acidobacteria	Bacteria
L442_2014_15m_004_78	rpoB_3	L442_2014_15m_004__01447_DNA-directed_RNA_polymerase_subunit_beta_ma306_48_to_407	2.8e-101	360	gi|652458287|ref|WP_026853118.1|	90.2	Geothrix fermentans	Geothrix	Holophagaceae	Holophagales	Holophagae	Acidobacteria	Bacteria
L442_2014_15m_004_78	rpoB_3	L442_2014_15m_004__02276_DNA-directed_RNA_polymerase_subunit_beta_ma305_263_to_439	1.4e-96	177	gi|652458285|ref|WP_026853116.1|	92.3	Geothrix fermentans	Geothrix	Holophagaceae	Holophagales	Holophagae	Acidobacteria	Bacteria
L442_2014_15m_009_79	rpoB_3	L442_2014_15m_009__02047_DNA-directed_RNA_polymerase_subunit_beta_ma307_1_to_135	1.7e-49	135	gi|1125751291|ref|WP_075078961.1|	68.4	Terrimicrobium sacchariphilum	Terrimicrobium	Terrimicrobium	Terrimicrobium	Spartobacteria	Verrucomicrobia	Bacteria
L442_2014_15m_012_80	rpoB_3	L442_2014_15m_012__00061_DNA-directed_RNA_polymerase_subunit_beta_ma310_750_to_1045	2.4e-114	296	gi|771614324|ref|WP_045225216.1|	86.6	Methylococcaceae bacterium 73a	Methylococcaceae bacterium 73a	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
L442_2014_15m_012_80	rpoB_3	L442_2014_15m_012__00061_DNA-directed_RNA_polymerase_subunit_beta_ma311_1038_to_1421	5.9e-104	384	gi|771614324|ref|WP_045225216.1|	86.6	Methylococcaceae bacterium 73a	Methylococcaceae bacterium 73a	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
L442_2014_15m_012_80	rpoB_3	L442_2014_15m_012__00061_DNA-directed_RNA_polymerase_subunit_beta_ma309_9_to_710	2.3e-281	702	gi|771614324|ref|WP_045225216.1|	86.6	Methylococcaceae bacterium 73a	Methylococcaceae bacterium 73a	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
L442_2014_15m_012_80	rpoB_3	L442_2014_15m_012__00062_DNA-directed_RNA_polymerase_subunit_beta_ma308_9_to_1319	0	1311	gi|771614325|ref|WP_045225217.1|	88.5	Methylococcaceae bacterium 73a	Methylococcaceae bacterium 73a	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
L442_2014_15m_013_81	rpoB_3	L442_2014_15m_013__00561_DNA-directed_RNA_polymerase_subunit_beta_ma312_3_to_1369	0	1367	gi|754171335|ref|WP_041790955.1|	90.4	Rhodoferax ferrireducens	Rhodoferax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2014_15m_013_81	rpoB_3	L442_2014_15m_013__00562_DNA-directed_RNA_polymerase_subunit_beta_ma313_15_to_993	0	979	gi|658513365|ref|WP_029708871.1|	91.5	Rhodoferax saidenbachensis	Rhodoferax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
L442_2014_15m_013_81	rpoB_3	L442_2014_15m_013__00562_DNA-directed_RNA_polymerase_subunit_beta_ma314_983_to_1375	3.4e-102	393	gi|658513365|ref|WP_029708871.1|	91.5	Rhodoferax saidenbachensis	Rhodoferax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
CA_L227_2013_22_1_contigs_3	cyc2_all_references_1	CA_L227_2013_22_1_contigs__01483_hypothetical_protein_ma1_4_to_159	2.4e-12	156			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_22_1_contigs_3	cyc2_all_references_1	CA_L227_2013_22_1_contigs__01451_hypothetical_protein_ma0_18_to_75	5.9e-13	58			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_55_contigs_12	cyc2_all_references_1	CA_L227_2013_55_contigs__00196_hypothetical_protein_ma2_17_to_175	1.4e-16	159			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_56_1_contigs_13	cyc2_all_references_1	CA_L227_2013_56_1_contigs__00970_hypothetical_protein_ma4_21_to_188	8.8e-14	168			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_56_1_contigs_13	cyc2_all_references_1	CA_L227_2013_56_1_contigs__01244_hypothetical_protein_ma6_7_to_156	7.4e-16	150			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_56_1_contigs_13	cyc2_all_references_1	CA_L227_2013_56_1_contigs__00256_hypothetical_protein_ma5_4_to_164	1.6e-15	161			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_56_1_contigs_13	cyc2_all_references_1	CA_L227_2013_56_1_contigs__00797_hypothetical_protein_ma3_1_to_418	1.9e-163	418			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2013_56_1_contigs_13	cyc2_all_references_1	CA_L227_2013_56_1_contigs__01923_hypothetical_protein_ma7_5_to_159	1.6e-14	155			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2014_106_20	cyc2_all_references_1	CA_L227_2014_106__03063_hypothetical_protein_ma8_2_to_156	1.5e-11	155			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2014_37_24	cyc2_all_references_1	CA_L227_2014_37__00930_hypothetical_protein_ma9_17_to_482	3.3e-26	466			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2014_88_30	cyc2_all_references_1	CA_L227_2014_88__00389_hypothetical_protein_ma10_1_to_197	2.7e-15	197			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L227_2014_92_31	cyc2_all_references_1	CA_L227_2014_92__00539_hypothetical_protein_ma12_1_to_413	7.7e-153	413	gi|493411430|ref|WP_006367388.1|	54.8	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L227_2014_92_31	cyc2_all_references_1	CA_L227_2014_92__01763_hypothetical_protein_ma11_1_to_418	7.7e-157	418	gi|493411430|ref|WP_006367388.1|	52.6	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
CA_L227_2014_92_31	cyc2_all_references_1	CA_L227_2014_92__01344_hypothetical_protein_ma13_4_to_171	7e-11	168			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L442_12_32	cyc2_all_references_1	CA_L442_12__00410_hypothetical_protein_ma14_7_to_70	0.00021	64			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L442_2_37	cyc2_all_references_1	CA_L442_2__01967_hypothetical_protein_ma15_11_to_457	3.3e-55	447	gi|917720179|ref|WP_052234513.1|	54.3	unclassified	Massilia	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria
CA_L442_2_37	cyc2_all_references_1	CA_L442_2__02700_hypothetical_protein_ma16_16_to_491	2e-44	476	gi|981146760|ref|WP_059422050.1|	64.9	Sulfuricella sp. T08	Sulfuricella	Sulfuricellaceae	Sulfuricellales	Betaproteobacteria	Proteobacteria	Bacteria
CA_L442_64_1_contigs_42	cyc2_all_references_1	CA_L442_64_1_contigs__01308_hypothetical_protein_ma18_166_to_376	4e-05	211			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L442_64_1_contigs_42	cyc2_all_references_1	CA_L442_64_1_contigs__00659_hypothetical_protein_ma17_1_to_161	7.4e-14	161			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L442_70_43	cyc2_all_references_1	CA_L442_70__01747_hypothetical_protein_ma19_2_to_424	8.3e-126	423	gi|502793429|ref|WP_013028405.1|	67.4	Sideroxydans lithotrophicus	Sideroxydans	Gallionellaceae	Gallionellales	Betaproteobacteria	Proteobacteria	Bacteria
CA_L442_71_44	cyc2_all_references_1	CA_L442_71__00809_hypothetical_protein_ma20_1_to_441	3.5e-49	441	gi|518704822|ref|WP_019865919.1|	57.1	Methylovulum miyakonense	Methylovulum	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
CA_L442_74_46	cyc2_all_references_1	CA_L442_74__00002_hypothetical_protein_ma21_2_to_175	6.9e-15	174			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L442_75_47	cyc2_all_references_1	CA_L442_75__00831_hypothetical_protein_ma22_26_to_462	7.2e-44	437			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L442_84_49	cyc2_all_references_1	CA_L442_84__00357_hypothetical_protein_ma23_12_to_466	1.3e-58	455			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
CA_L442_84_49	cyc2_all_references_1	CA_L442_84__03042_hypothetical_protein_ma24_29_to_453	3.3e-52	425			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_2013_8m_001_52	cyc2_all_references_1	L227_2013_8m_001__03753_hypothetical_protein_ma25_26_to_478	1.8e-50	453	gi|493948684|ref|WP_006892594.1|	73.1	Methylobacter tundripaludum	Methylobacter	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
L227_2014_6m_013_59	cyc2_all_references_1	L227_2014_6m_013__00365_hypothetical_protein_ma26_11_to_459	2.3e-52	449	gi|518704822|ref|WP_019865919.1|	58.6	Methylovulum miyakonense	Methylovulum	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
L227_S_6D_001_1_contigs_65	cyc2_all_references_1	L227_S_6D_001_1_contigs__00340_hypothetical_protein_ma28_4_to_308	2.5e-17	305			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L227_S_6D_001_1_contigs_65	cyc2_all_references_1	L227_S_6D_001_1_contigs__00349_hypothetical_protein_ma27_4_to_423	3.9e-161	420	gi|493411430|ref|WP_006367388.1|	55.4	Chlorobium ferrooxidans	Chlorobium	Chlorobiaceae	Chlorobiales	Chlorobia	Chlorobi	Bacteria
L304_Fe_6C_001_1_contigs_68	cyc2_all_references_1	L304_Fe_6C_001_1_contigs__02259_hypothetical_protein_ma30_19_to_174	1.9e-13	156			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_Fe_6C_001_1_contigs_68	cyc2_all_references_1	L304_Fe_6C_001_1_contigs__02188_hypothetical_protein_ma29_1_to_168	1.9e-18	168			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_S_6D_001_1_contigs_69	cyc2_all_references_1	L304_S_6D_001_1_contigs__01790_hypothetical_protein_ma33_1_to_230	1.7e-14	230			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_S_6D_001_1_contigs_69	cyc2_all_references_1	L304_S_6D_001_1_contigs__00448_hypothetical_protein_ma31_1_to_413	4.8e-167	413			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L304_S_6D_001_1_contigs_69	cyc2_all_references_1	L304_S_6D_001_1_contigs__01438_hypothetical_protein_ma32_8_to_309	2.9e-16	302			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_005_71	cyc2_all_references_1	L442_2011_16_5m_005__02494_hypothetical_protein_ma34_7_to_467	1.2e-50	461	gi|493948684|ref|WP_006892594.1|	70.6	Methylobacter tundripaludum	Methylobacter	Methylococcaceae	Methylococcales	Gammaproteobacteria	Proteobacteria	Bacteria
L442_2011_16_5m_005_71	cyc2_all_references_1	L442_2011_16_5m_005__02264_hypothetical_protein_ma36_10_to_68	6e-05	59			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
L442_2011_16_5m_005_71	cyc2_all_references_1	L442_2011_16_5m_005__02062_hypothetical_protein_ma35_19_to_481	1.2e-27	463			unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified
